year,latitude,longitude,site,species,size_cm,total_counts
2016,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,4,90
2016,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,5,150
2016,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,6,113
2016,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,7,66
2016,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,8,27
2016,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,9,5
2016,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,10,3
2016,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,11,9
2016,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,12,3
2016,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,13,1
2016,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,3,818
2016,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,4,944
2016,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,5,693
2016,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,6,305
2016,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,7,63
2016,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,8,9
2016,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,3,13
2016,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,4,12
2016,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,5,36
2016,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,6,40
2016,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,7,17
2016,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,8,11
2016,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,9,2
2016,36.525267,-121.930507,MONASTERY_UC,Strongylocentrotus purpuratus,3,109
2016,36.525267,-121.930507,MONASTERY_UC,Strongylocentrotus purpuratus,4,198
2016,36.525267,-121.930507,MONASTERY_UC,Strongylocentrotus purpuratus,5,171
2016,36.525267,-121.930507,MONASTERY_UC,Strongylocentrotus purpuratus,6,60
2016,36.525267,-121.930507,MONASTERY_UC,Strongylocentrotus purpuratus,7,12
2016,36.525267,-121.930507,MONASTERY_UC,Strongylocentrotus purpuratus,8,1
2016,36.525415,-121.933322,MONASTERY_DC,Mesocentrotus franciscanus,3,10
2016,36.525415,-121.933322,MONASTERY_DC,Mesocentrotus franciscanus,4,25
2016,36.525415,-121.933322,MONASTERY_DC,Mesocentrotus franciscanus,5,12
2016,36.525415,-121.933322,MONASTERY_DC,Mesocentrotus franciscanus,6,43
2016,36.525415,-121.933322,MONASTERY_DC,Mesocentrotus franciscanus,7,26
2016,36.525415,-121.933322,MONASTERY_DC,Mesocentrotus franciscanus,8,11
2016,36.525415,-121.933322,MONASTERY_DC,Strongylocentrotus purpuratus,3,150
2016,36.525415,-121.933322,MONASTERY_DC,Strongylocentrotus purpuratus,4,412
2016,36.525415,-121.933322,MONASTERY_DC,Strongylocentrotus purpuratus,5,1067
2016,36.525415,-121.933322,MONASTERY_DC,Strongylocentrotus purpuratus,6,442
2016,36.525415,-121.933322,MONASTERY_DC,Strongylocentrotus purpuratus,7,27
2016,36.525415,-121.933322,MONASTERY_DC,Strongylocentrotus purpuratus,8,1
2016,36.559412,-121.955191,PESCADERO_DC,Mesocentrotus franciscanus,3,20
2016,36.559412,-121.955191,PESCADERO_DC,Mesocentrotus franciscanus,4,55
2016,36.559412,-121.955191,PESCADERO_DC,Mesocentrotus franciscanus,5,91
2016,36.559412,-121.955191,PESCADERO_DC,Mesocentrotus franciscanus,6,85
2016,36.559412,-121.955191,PESCADERO_DC,Mesocentrotus franciscanus,7,68
2016,36.559412,-121.955191,PESCADERO_DC,Mesocentrotus franciscanus,8,4
2016,36.559412,-121.955191,PESCADERO_DC,Mesocentrotus franciscanus,9,1
2016,36.559412,-121.955191,PESCADERO_DC,Mesocentrotus franciscanus,10,1
2016,36.559412,-121.955191,PESCADERO_DC,Strongylocentrotus purpuratus,3,333
2016,36.559412,-121.955191,PESCADERO_DC,Strongylocentrotus purpuratus,4,600
2016,36.559412,-121.955191,PESCADERO_DC,Strongylocentrotus purpuratus,5,686
2016,36.559412,-121.955191,PESCADERO_DC,Strongylocentrotus purpuratus,6,520
2016,36.559729,-121.944014,STILLWATER_DC,Mesocentrotus franciscanus,3,9
2016,36.559729,-121.944014,STILLWATER_DC,Mesocentrotus franciscanus,4,20
2016,36.559729,-121.944014,STILLWATER_DC,Mesocentrotus franciscanus,5,6
2016,36.559729,-121.944014,STILLWATER_DC,Mesocentrotus franciscanus,6,3
2016,36.559729,-121.944014,STILLWATER_DC,Mesocentrotus franciscanus,7,2
2016,36.559729,-121.944014,STILLWATER_DC,Strongylocentrotus purpuratus,3,420
2016,36.559729,-121.944014,STILLWATER_DC,Strongylocentrotus purpuratus,4,193
2016,36.559729,-121.944014,STILLWATER_DC,Strongylocentrotus purpuratus,5,21
2016,36.559729,-121.944014,STILLWATER_DC,Strongylocentrotus purpuratus,6,13
2016,36.559729,-121.944014,STILLWATER_DC,Strongylocentrotus purpuratus,7,1
2016,36.560116,-121.94732,STILLWATER_UC,Mesocentrotus franciscanus,3,25
2016,36.560116,-121.94732,STILLWATER_UC,Mesocentrotus franciscanus,4,39
2016,36.560116,-121.94732,STILLWATER_UC,Mesocentrotus franciscanus,5,16
2016,36.560116,-121.94732,STILLWATER_UC,Mesocentrotus franciscanus,6,1
2016,36.560116,-121.94732,STILLWATER_UC,Strongylocentrotus purpuratus,3,2513
2016,36.560116,-121.94732,STILLWATER_UC,Strongylocentrotus purpuratus,4,1260
2016,36.560116,-121.94732,STILLWATER_UC,Strongylocentrotus purpuratus,5,273
2016,36.560116,-121.94732,STILLWATER_UC,Strongylocentrotus purpuratus,7,15
2016,36.566418,-121.970688,LONE_TREE,Mesocentrotus franciscanus,3,34
2016,36.566418,-121.970688,LONE_TREE,Mesocentrotus franciscanus,4,60
2016,36.566418,-121.970688,LONE_TREE,Mesocentrotus franciscanus,5,68
2016,36.566418,-121.970688,LONE_TREE,Mesocentrotus franciscanus,6,61
2016,36.566418,-121.970688,LONE_TREE,Mesocentrotus franciscanus,7,24
2016,36.566418,-121.970688,LONE_TREE,Mesocentrotus franciscanus,8,19
2016,36.566418,-121.970688,LONE_TREE,Mesocentrotus franciscanus,9,10
2016,36.566418,-121.970688,LONE_TREE,Mesocentrotus franciscanus,10,4
2016,36.566418,-121.970688,LONE_TREE,Mesocentrotus franciscanus,11,4
2016,36.566418,-121.970688,LONE_TREE,Mesocentrotus franciscanus,12,2
2016,36.566418,-121.970688,LONE_TREE,Mesocentrotus franciscanus,16,1
2016,36.566418,-121.970688,LONE_TREE,Strongylocentrotus purpuratus,3,4933
2016,36.566418,-121.970688,LONE_TREE,Strongylocentrotus purpuratus,4,4359
2016,36.566418,-121.970688,LONE_TREE,Strongylocentrotus purpuratus,5,2852
2016,36.566418,-121.970688,LONE_TREE,Strongylocentrotus purpuratus,6,834
2016,36.566418,-121.970688,LONE_TREE,Strongylocentrotus purpuratus,7,145
2016,36.617148,-121.895695,MACABEE_UC,Mesocentrotus franciscanus,3,14
2016,36.617148,-121.895695,MACABEE_UC,Mesocentrotus franciscanus,4,24
2016,36.617148,-121.895695,MACABEE_UC,Mesocentrotus franciscanus,5,17
2016,36.617148,-121.895695,MACABEE_UC,Mesocentrotus franciscanus,6,5
2016,36.617148,-121.895695,MACABEE_UC,Strongylocentrotus purpuratus,3,209
2016,36.617148,-121.895695,MACABEE_UC,Strongylocentrotus purpuratus,4,71
2016,36.617148,-121.895695,MACABEE_UC,Strongylocentrotus purpuratus,5,30
2016,36.617148,-121.895695,MACABEE_UC,Strongylocentrotus purpuratus,6,1
2016,36.618184,-121.896835,MACABEE_DC,Mesocentrotus franciscanus,3,5
2016,36.618184,-121.896835,MACABEE_DC,Mesocentrotus franciscanus,4,9
2016,36.618184,-121.896835,MACABEE_DC,Mesocentrotus franciscanus,5,9
2016,36.618184,-121.896835,MACABEE_DC,Mesocentrotus franciscanus,6,5
2016,36.618184,-121.896835,MACABEE_DC,Mesocentrotus franciscanus,8,1
2016,36.618184,-121.896835,MACABEE_DC,Mesocentrotus franciscanus,9,1
2016,36.618184,-121.896835,MACABEE_DC,Strongylocentrotus purpuratus,3,82
2016,36.618184,-121.896835,MACABEE_DC,Strongylocentrotus purpuratus,4,145
2016,36.618184,-121.896835,MACABEE_DC,Strongylocentrotus purpuratus,5,172
2016,36.618184,-121.896835,MACABEE_DC,Strongylocentrotus purpuratus,6,33
2016,36.621649,-121.900789,HOPKINS_UC,Mesocentrotus franciscanus,3,14
2016,36.621649,-121.900789,HOPKINS_UC,Mesocentrotus franciscanus,4,20
2016,36.621649,-121.900789,HOPKINS_UC,Mesocentrotus franciscanus,5,28
2016,36.621649,-121.900789,HOPKINS_UC,Mesocentrotus franciscanus,6,15
2016,36.621649,-121.900789,HOPKINS_UC,Mesocentrotus franciscanus,7,8
2016,36.621649,-121.900789,HOPKINS_UC,Strongylocentrotus purpuratus,3,621
2016,36.621649,-121.900789,HOPKINS_UC,Strongylocentrotus purpuratus,4,739
2016,36.621649,-121.900789,HOPKINS_UC,Strongylocentrotus purpuratus,5,505
2016,36.621649,-121.900789,HOPKINS_UC,Strongylocentrotus purpuratus,6,51
2016,36.623586,-121.904196,HOPKINS_DC,Mesocentrotus franciscanus,3,2
2016,36.623586,-121.904196,HOPKINS_DC,Mesocentrotus franciscanus,4,8
2016,36.623586,-121.904196,HOPKINS_DC,Mesocentrotus franciscanus,5,17
2016,36.623586,-121.904196,HOPKINS_DC,Mesocentrotus franciscanus,6,20
2016,36.623586,-121.904196,HOPKINS_DC,Mesocentrotus franciscanus,7,3
2016,36.623586,-121.904196,HOPKINS_DC,Strongylocentrotus purpuratus,3,422
2016,36.623586,-121.904196,HOPKINS_DC,Strongylocentrotus purpuratus,4,378
2016,36.623586,-121.904196,HOPKINS_DC,Strongylocentrotus purpuratus,5,138
2016,36.623586,-121.904196,HOPKINS_DC,Strongylocentrotus purpuratus,6,6
2016,36.62422,-121.909082,LOVERS_UC,Mesocentrotus franciscanus,3,9
2016,36.62422,-121.909082,LOVERS_UC,Mesocentrotus franciscanus,4,18
2016,36.62422,-121.909082,LOVERS_UC,Mesocentrotus franciscanus,5,11
2016,36.62422,-121.909082,LOVERS_UC,Mesocentrotus franciscanus,6,5
2016,36.62422,-121.909082,LOVERS_UC,Mesocentrotus franciscanus,7,1
2016,36.62422,-121.909082,LOVERS_UC,Strongylocentrotus purpuratus,3,331
2016,36.62422,-121.909082,LOVERS_UC,Strongylocentrotus purpuratus,4,292
2016,36.62422,-121.909082,LOVERS_UC,Strongylocentrotus purpuratus,5,72
2016,36.62422,-121.909082,LOVERS_UC,Strongylocentrotus purpuratus,6,8
2016,36.62422,-121.909082,LOVERS_UC,Strongylocentrotus purpuratus,7,3
2016,36.625774,-121.910735,LOVERS_DC,Mesocentrotus franciscanus,3,5
2016,36.625774,-121.910735,LOVERS_DC,Mesocentrotus franciscanus,4,12
2016,36.625774,-121.910735,LOVERS_DC,Mesocentrotus franciscanus,5,24
2016,36.625774,-121.910735,LOVERS_DC,Mesocentrotus franciscanus,6,21
2016,36.625774,-121.910735,LOVERS_DC,Mesocentrotus franciscanus,7,8
2016,36.625774,-121.910735,LOVERS_DC,Mesocentrotus franciscanus,8,2
2016,36.625774,-121.910735,LOVERS_DC,Strongylocentrotus purpuratus,3,193
2016,36.625774,-121.910735,LOVERS_DC,Strongylocentrotus purpuratus,4,209
2016,36.625774,-121.910735,LOVERS_DC,Strongylocentrotus purpuratus,5,182
2016,36.625774,-121.910735,LOVERS_DC,Strongylocentrotus purpuratus,6,62
2016,36.625774,-121.910735,LOVERS_DC,Strongylocentrotus purpuratus,7,7
2016,36.630733,-121.91859,SIREN,Mesocentrotus franciscanus,3,10
2016,36.630733,-121.91859,SIREN,Mesocentrotus franciscanus,4,8
2016,36.630733,-121.91859,SIREN,Mesocentrotus franciscanus,5,2
2016,36.630733,-121.91859,SIREN,Strongylocentrotus purpuratus,3,189
2016,36.630733,-121.91859,SIREN,Strongylocentrotus purpuratus,4,102
2016,36.630733,-121.91859,SIREN,Strongylocentrotus purpuratus,5,41
2016,36.630733,-121.91859,SIREN,Strongylocentrotus purpuratus,6,9
2016,36.630733,-121.91859,SIREN,Strongylocentrotus purpuratus,7,3
2016,36.630733,-121.91859,SIREN,Strongylocentrotus purpuratus,9,1
2016,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,3,38
2016,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,4,91
2016,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,5,81
2016,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,6,58
2016,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,7,40
2016,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,8,12
2016,36.634633,-121.918929,OTTER_PT_UC,Mesocentrotus franciscanus,9,16
2016,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,3,108
2016,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,4,207
2016,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,5,176
2016,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,6,87
2016,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,7,26
2016,36.634633,-121.918929,OTTER_PT_UC,Strongylocentrotus purpuratus,8,8
2016,36.636484,-121.921162,OTTER_PT_DC,Mesocentrotus franciscanus,3,67
2016,36.636484,-121.921162,OTTER_PT_DC,Mesocentrotus franciscanus,4,70
2016,36.636484,-121.921162,OTTER_PT_DC,Mesocentrotus franciscanus,5,73
2016,36.636484,-121.921162,OTTER_PT_DC,Mesocentrotus franciscanus,6,30
2016,36.636484,-121.921162,OTTER_PT_DC,Mesocentrotus franciscanus,7,40
2016,36.636484,-121.921162,OTTER_PT_DC,Mesocentrotus franciscanus,8,1
2016,36.636484,-121.921162,OTTER_PT_DC,Strongylocentrotus purpuratus,3,573
2016,36.636484,-121.921162,OTTER_PT_DC,Strongylocentrotus purpuratus,4,420
2016,36.636484,-121.921162,OTTER_PT_DC,Strongylocentrotus purpuratus,5,198
2016,36.636484,-121.921162,OTTER_PT_DC,Strongylocentrotus purpuratus,6,51
2016,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,3,53
2016,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,4,122
2016,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,5,205
2016,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,6,120
2016,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,7,67
2016,36.640454,-121.928734,PINOS,Mesocentrotus franciscanus,9,2
2016,36.640454,-121.928734,PINOS,Strongylocentrotus purpuratus,3,254
2016,36.640454,-121.928734,PINOS,Strongylocentrotus purpuratus,4,426
2016,36.640454,-121.928734,PINOS,Strongylocentrotus purpuratus,5,337
2016,36.640454,-121.928734,PINOS,Strongylocentrotus purpuratus,6,32
2017,36.510347,-121.945786,WESTON_DC,Mesocentrotus franciscanus,3,18
2017,36.510347,-121.945786,WESTON_DC,Mesocentrotus franciscanus,4,10
2017,36.510347,-121.945786,WESTON_DC,Mesocentrotus franciscanus,5,15
2017,36.510347,-121.945786,WESTON_DC,Mesocentrotus franciscanus,6,23
2017,36.510347,-121.945786,WESTON_DC,Mesocentrotus franciscanus,7,18
2017,36.510347,-121.945786,WESTON_DC,Mesocentrotus franciscanus,8,6
2017,36.510347,-121.945786,WESTON_DC,Strongylocentrotus purpuratus,3,1427
2017,36.510347,-121.945786,WESTON_DC,Strongylocentrotus purpuratus,4,1176
2017,36.510347,-121.945786,WESTON_DC,Strongylocentrotus purpuratus,5,973
2017,36.510347,-121.945786,WESTON_DC,Strongylocentrotus purpuratus,6,234
2017,36.510347,-121.945786,WESTON_DC,Strongylocentrotus purpuratus,7,16
2017,36.512613,-121.948765,WESTON_UC,Mesocentrotus franciscanus,3,27
2017,36.512613,-121.948765,WESTON_UC,Mesocentrotus franciscanus,4,84
2017,36.512613,-121.948765,WESTON_UC,Mesocentrotus franciscanus,5,114
2017,36.512613,-121.948765,WESTON_UC,Mesocentrotus franciscanus,6,69
2017,36.512613,-121.948765,WESTON_UC,Mesocentrotus franciscanus,7,67
2017,36.512613,-121.948765,WESTON_UC,Mesocentrotus franciscanus,8,2
2017,36.512613,-121.948765,WESTON_UC,Mesocentrotus franciscanus,11,1
2017,36.512613,-121.948765,WESTON_UC,Strongylocentrotus purpuratus,3,2214
2017,36.512613,-121.948765,WESTON_UC,Strongylocentrotus purpuratus,4,1652
2017,36.512613,-121.948765,WESTON_UC,Strongylocentrotus purpuratus,5,967
2017,36.512613,-121.948765,WESTON_UC,Strongylocentrotus purpuratus,6,348
2017,36.522225,-121.943542,BLUEFISH_UC,Mesocentrotus franciscanus,3,3
2017,36.522225,-121.943542,BLUEFISH_UC,Mesocentrotus franciscanus,4,28
2017,36.522225,-121.943542,BLUEFISH_UC,Mesocentrotus franciscanus,5,84
2017,36.522225,-121.943542,BLUEFISH_UC,Mesocentrotus franciscanus,6,61
2017,36.522225,-121.943542,BLUEFISH_UC,Mesocentrotus franciscanus,7,11
2017,36.522225,-121.943542,BLUEFISH_UC,Strongylocentrotus purpuratus,3,583
2017,36.522225,-121.943542,BLUEFISH_UC,Strongylocentrotus purpuratus,4,1091
2017,36.522225,-121.943542,BLUEFISH_UC,Strongylocentrotus purpuratus,5,370
2017,36.522225,-121.943542,BLUEFISH_UC,Strongylocentrotus purpuratus,6,23
2017,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,3,18
2017,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,4,43
2017,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,5,69
2017,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,6,40
2017,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,7,25
2017,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,8,11
2017,36.52381268,-121.945094,BLUEFISH_DC,Mesocentrotus franciscanus,9,1
2017,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,3,315
2017,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,4,1268
2017,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,5,942
2017,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,6,201
2017,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,7,8
2017,36.52381268,-121.945094,BLUEFISH_DC,Strongylocentrotus purpuratus,8,3
2017,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,3,79
2017,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,4,178
2017,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,5,135
2017,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,6,103
2017,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,7,47
2017,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,8,12
2017,36.525267,-121.930507,MONASTERY_UC,Mesocentrotus franciscanus,9,7
2017,36.525267,-121.930507,MONASTERY_UC,Strongylocentrotus purpuratus,3,1334
2017,36.525267,-121.930507,MONASTERY_UC,Strongylocentrotus purpuratus,4,1170
2017,36.525267,-121.930507,MONASTERY_UC,Strongylocentrotus purpuratus,5,595
2017,36.525267,-121.930507,MONASTERY_UC,Strongylocentrotus purpuratus,6,26
2017,36.525267,-121.930507,MONASTERY_UC,Strongylocentrotus purpuratus,7,4
2017,36.525415,-121.933322,MONASTERY_DC,Mesocentrotus franciscanus,3,12
2017,36.525415,-121.933322,MONASTERY_DC,Mesocentrotus franciscanus,4,16
2017,36.525415,-121.933322,MONASTERY_DC,Mesocentrotus franciscanus,5,16
2017,36.525415,-121.933322,MONASTERY_DC,Mesocentrotus franciscanus,6,42
2017,36.525415,-121.933322,MONASTERY_DC,Mesocentrotus franciscanus,7,38
2017,36.525415,-121.933322,MONASTERY_DC,Mesocentrotus franciscanus,8,21
2017,36.525415,-121.933322,MONASTERY_DC,Mesocentrotus franciscanus,9,13
2017,36.525415,-121.933322,MONASTERY_DC,Mesocentrotus franciscanus,10,1
2017,36.525415,-121.933322,MONASTERY_DC,Strongylocentrotus purpuratus,3,101
2017,36.525415,-121.933322,MONASTERY_DC,Strongylocentrotus purpuratus,4,243
2017,36.525415,-121.933322,MONASTERY_DC,Strongylocentrotus purpuratus,5,282
2017,36.525415,-121.933322,MONASTERY_DC,Strongylocentrotus purpuratus,6,116
2017,36.525415,-121.933322,MONASTERY_DC,Strongylocentrotus purpuratus,7,24
2017,36.525415,-121.933322,MONASTERY_DC,Strongylocentrotus purpuratus,8,2
2017,36.537439,-121.93567,BUTTERFLY_DC,Mesocentrotus franciscanus,3,2
2017,36.537439,-121.93567,BUTTERFLY_DC,Mesocentrotus franciscanus,4,25
2017,36.537439,-121.93567,BUTTERFLY_DC,Mesocentrotus franciscanus,5,69
2017,36.537439,-121.93567,BUTTERFLY_DC,Mesocentrotus franciscanus,6,119
2017,36.537439,-121.93567,BUTTERFLY_DC,Mesocentrotus franciscanus,7,62
2017,36.537439,-121.93567,BUTTERFLY_DC,Mesocentrotus franciscanus,11,1
2017,36.537439,-121.93567,BUTTERFLY_DC,Strongylocentrotus purpuratus,3,176
2017,36.537439,-121.93567,BUTTERFLY_DC,Strongylocentrotus purpuratus,4,352
2017,36.537439,-121.93567,BUTTERFLY_DC,Strongylocentrotus purpuratus,5,68
2017,36.537439,-121.93567,BUTTERFLY_DC,Strongylocentrotus purpuratus,6,10
2017,36.539655,-121.936297,BUTTERFLY_UC,Mesocentrotus franciscanus,3,7
2017,36.539655,-121.936297,BUTTERFLY_UC,Mesocentrotus franciscanus,4,57
2017,36.539655,-121.936297,BUTTERFLY_UC,Mesocentrotus franciscanus,5,107
2017,36.539655,-121.936297,BUTTERFLY_UC,Mesocentrotus franciscanus,6,207
2017,36.539655,-121.936297,BUTTERFLY_UC,Mesocentrotus franciscanus,7,157
2017,36.539655,-121.936297,BUTTERFLY_UC,Mesocentrotus franciscanus,8,57
2017,36.539655,-121.936297,BUTTERFLY_UC,Mesocentrotus franciscanus,9,29
2017,36.539655,-121.936297,BUTTERFLY_UC,Mesocentrotus franciscanus,10,6
2017,36.539655,-121.936297,BUTTERFLY_UC,Strongylocentrotus purpuratus,3,222
2017,36.539655,-121.936297,BUTTERFLY_UC,Strongylocentrotus purpuratus,4,689
2017,36.539655,-121.936297,BUTTERFLY_UC,Strongylocentrotus purpuratus,5,1347
2017,36.539655,-121.936297,BUTTERFLY_UC,Strongylocentrotus purpuratus,6,354
2017,36.539655,-121.936297,BUTTERFLY_UC,Strongylocentrotus purpuratus,7,7
2017,36.559412,-121.955191,PESCADERO_DC,Mesocentrotus franciscanus,3,19
2017,36.559412,-121.955191,PESCADERO_DC,Mesocentrotus franciscanus,4,49
2017,36.559412,-121.955191,PESCADERO_DC,Mesocentrotus franciscanus,5,67
2017,36.559412,-121.955191,PESCADERO_DC,Mesocentrotus franciscanus,6,71
2017,36.559412,-121.955191,PESCADERO_DC,Mesocentrotus franciscanus,7,44
2017,36.559412,-121.955191,PESCADERO_DC,Mesocentrotus franciscanus,8,67
2017,36.559412,-121.955191,PESCADERO_DC,Mesocentrotus franciscanus,9,67
2017,36.559412,-121.955191,PESCADERO_DC,Mesocentrotus franciscanus,10,63
2017,36.559412,-121.955191,PESCADERO_DC,Mesocentrotus franciscanus,11,13
2017,36.559412,-121.955191,PESCADERO_DC,Strongylocentrotus purpuratus,3,485
2017,36.559412,-121.955191,PESCADERO_DC,Strongylocentrotus purpuratus,4,607
2017,36.559412,-121.955191,PESCADERO_DC,Strongylocentrotus purpuratus,5,531
2017,36.559412,-121.955191,PESCADERO_DC,Strongylocentrotus purpuratus,6,519
2017,36.559412,-121.955191,PESCADERO_DC,Strongylocentrotus purpuratus,7,532
2017,36.559412,-121.955191,PESCADERO_DC,Strongylocentrotus purpuratus,8,530
2017,36.559412,-121.955191,PESCADERO_DC,Strongylocentrotus purpuratus,9,42
2017,36.559412,-121.955191,PESCADERO_DC,Strongylocentrotus purpuratus,10,14
2017,36.559412,-121.955191,PESCADERO_DC,Strongylocentrotus purpuratus,11,2
2017,36.559729,-121.944014,STILLWATER_DC,Mesocentrotus franciscanus,3,10
2017,36.559729,-121.944014,STILLWATER_DC,Mesocentrotus franciscanus,4,34
2017,36.559729,-121.944014,STILLWATER_DC,Mesocentrotus franciscanus,5,40
2017,36.559729,-121.944014,STILLWATER_DC,Mesocentrotus franciscanus,6,14
2017,36.559729,-121.944014,STILLWATER_DC,Mesocentrotus franciscanus,7,2
2017,36.559729,-121.944014,STILLWATER_DC,Strongylocentrotus purpuratus,3,1736
2017,36.559729,-121.944014,STILLWATER_DC,Strongylocentrotus purpuratus,4,2831
2017,36.559729,-121.944014,STILLWATER_DC,Strongylocentrotus purpuratus,5,824
2017,36.559729,-121.944014,STILLWATER_DC,Strongylocentrotus purpuratus,6,23
2017,36.560116,-121.94732,STILLWATER_UC,Mesocentrotus franciscanus,3,37
2017,36.560116,-121.94732,STILLWATER_UC,Mesocentrotus franciscanus,4,45
2017,36.560116,-121.94732,STILLWATER_UC,Mesocentrotus franciscanus,5,42
2017,36.560116,-121.94732,STILLWATER_UC,Mesocentrotus franciscanus,6,46
2017,36.560116,-121.94732,STILLWATER_UC,Mesocentrotus franciscanus,7,12
2017,36.560116,-121.94732,STILLWATER_UC,Strongylocentrotus purpuratus,3,337
2017,36.560116,-121.94732,STILLWATER_UC,Strongylocentrotus purpuratus,4,251
2017,36.560116,-121.94732,STILLWATER_UC,Strongylocentrotus purpuratus,5,149
2017,36.560116,-121.94732,STILLWATER_UC,Strongylocentrotus purpuratus,6,34
2017,36.561121,-121.959761,PESCADERO_UC,Mesocentrotus franciscanus,3,31
2017,36.561121,-121.959761,PESCADERO_UC,Mesocentrotus franciscanus,4,62
2017,36.561121,-121.959761,PESCADERO_UC,Mesocentrotus franciscanus,5,134
2017,36.561121,-121.959761,PESCADERO_UC,Mesocentrotus franciscanus,6,74
2017,36.561121,-121.959761,PESCADERO_UC,Mesocentrotus franciscanus,7,33
2017,36.561121,-121.959761,PESCADERO_UC,Mesocentrotus franciscanus,8,11
2017,36.561121,-121.959761,PESCADERO_UC,Mesocentrotus franciscanus,9,2
2017,36.561121,-121.959761,PESCADERO_UC,Strongylocentrotus purpuratus,3,3124
2017,36.561121,-121.959761,PESCADERO_UC,Strongylocentrotus purpuratus,4,8894
2017,36.561121,-121.959761,PESCADERO_UC,Strongylocentrotus purpuratus,5,8007
2017,36.561121,-121.959761,PESCADERO_UC,Strongylocentrotus purpuratus,6,1279
2017,36.561121,-121.959761,PESCADERO_UC,Strongylocentrotus purpuratus,7,161
2017,36.566418,-121.970688,LONE_TREE,Mesocentrotus franciscanus,3,65
2017,36.566418,-121.970688,LONE_TREE,Mesocentrotus franciscanus,4,98
2017,36.566418,-121.970688,LONE_TREE,Mesocentrotus franciscanus,5,94
