"","x1","year","atos_id","dns_bay","dns_near","dns_off","dns_wayoff","pupratio","lin_dens","area_m2","area_km2","area_bay","area_near","area_off","area_wayoff","section","total_counts","pup_prop","pup_counts","n_indep"
"1656",1656,2005,"383",0,15.7247314442015,0.444128358740098,0,0.135838150289017,6.23809523809524,"811519.64173867",0.8115196,0,0.3795820916,0.43148440653,0,4,6.16046091273241,0.119592875318066,0.736747233838225,5.42371367889418
"1657",1657,2005,"384",0,15.8248165091707,0.444128358740098,0,0.144508670520231,6.28571428571429,"655602.605617475",0.6556026,0,0.36504113784,0.29019418812,0,4,5.90559249310254,0.126262626262626,0.745655617815976,5.15993687528656
"1658",1658,2005,"385",0,15.7482824754044,0.444128358740098,0,0.143695014662757,6.19047619047619,"772422.474554561",0.7724225,0,0.44949006652,0.32249849311,0,4,7.22192726388637,0.125641025641026,0.907370348539572,6.3145569153468
"1659",1659,2005,"386",0,15.4039639370575,0.444128358740098,0,0.148484848484848,6.01587301587302,"633919.368498445",0.6339194,0,0.34935746226,0.28420507095,0,4,5.5077132815016,0.129287598944591,0.712079025840574,4.79563425566103
"1660",1660,2005,"387",0,15.4464924710816,0.444128358740098,0,0.142424242424242,5.98412698412698,"893597.320112832",0.8935973,0,0.43504939765,0.45804392194,0,4,6.9234175406314,0.124668435013262,0.863131629733886,6.06028591089751
"1661",1661,2005,"388",0,15.3410564201015,0.444128358740098,0,0.140672782874618,5.92063492063492,"764577.982065335",0.764578,0,0.32018139426,0.4439641409,0,4,5.1090978992468,0.123324396782842,0.630076416529097,4.4790214827177
"1662",1662,2005,"389",0,16.5700413470117,0.444128358740098,0,0.123626373626374,6.49206349206349,"895323.613244675",0.8953236,0,0.36106030412,0.53375496723,0,4,6.21983988559825,0.110024449877751,0.684334461740641,5.53550542385761
"1663",1663,2005,"390",0,17.4111910619637,0.388442849764959,0,0.122282608695652,6.55555555555556,"936841.994394377",0.936842,0,0.41265893071,0.52364861019,0,4,7.38829104443511,0.108958837772397,0.805019605325859,6.58327143910925
"1664",1664,2005,"391",0,16.8175472747544,0.301366426021952,0,0.115281501340483,6.6031746031746,"759913.263370231",0.7599133,0,0.34033148711,0.41914633711,0,4,5.84985750715493,0.103365384615385,0.604672771172266,5.24518473598266
"1665",1665,2005,"392",0,16.7606111769451,0.256659702874169,0,0.111702127659574,6.63492063492064,"850789.616905402",0.8507896,0,0.37482558588,0.47547504067,0,4,6.40434118676777,0.100478468899521,0.643498396756568,5.7608427900112
"1666",1666,2005,"393",0,16.2066297614916,0.195891588450063,0,0.104838709677419,6.52380952380952,"887670.997305557",0.887671,0,0.39494201196,0.49221804039,0,4,6.49710033889008,0.0948905109489048,0.616513170843583,5.8805871680465
"1667",1667,2005,"394",0,15.8202744923753,0.195891588450063,0,0.10054347826087,6.42857142857143,"1199385.01567616",1.199385,0,0.5292431498,0.66945008166,0,4,8.5039115429297,0.0913580246913584,0.776900560712099,7.7270109822176
"1668",1668,2005,"395",0,15.8268652034971,0.195891588450063,0,0.0970350404312668,6.46031746031746,"1351047.81097055",1.3510478,0,0.53994266979,0.81032395696,0,4,8.70433549947071,0.0884520884520884,0.769916653515836,7.93441884595487
"1669",1669,2005,"396",0,15.6228850582217,0.195891588450063,0,0.0923913043478261,6.38095238095238,"1517787.48857287",1.5177875,0,0.88275766731,0.63415255439,0,4,13.9154467218472,0.0845771144278607,1.17692832970847,12.7385183921387
"1670",1670,2005,"397",0,16.0921581364133,0.0283398714456,0,0.0824742268041237,6.66666666666667,"937148.68977353",0.9371487,0,0.46130666381,0.4752991955,0,4,7.43688970151043,0.0761904761904762,0.566620167734128,6.8702695337763
"1671",1671,2005,"398",0,15.9334970779081,0.0283398714456,0,0.0859375,6.61904761904762,"1029070.33714906",1.0290703,0,0.55663549601,0.47183844781,0,4,8.88252189008929,0.079136690647482,0.702933386985483,8.1795885031038
"1672",1672,2005,"399",0,15.8887064427843,0.0283398714456,0,0.0794871794871795,6.68253968253968,"996543.246104762",0.9965432,0,0.48794664918,0.5080170001,0,4,7.76723820503629,0.0736342042755345,0.571934404646378,7.19530380038991
"1673",1673,2005,"400",0,16.3237683111952,0.0283398714456,0,0.0776942355889724,6.82539682539683,"620914.27287364",0.6209143,0,0.15485791199,0.4656930846,0,4,2.54106235863089,0.0720930232558139,0.18319286771525,2.35786949091564
"1674",1674,2005,"401",0,12.8618986598744,0.0283398714456,0,0.0725552050473186,5.3968253968254,"1549382.17093343",1.5493822,0,0.70116728736,0.84731105975,0,4,9.0423552801511,0.0676470588235294,0.611688739539633,8.43066654061147
"1675",1675,2005,"402",0,11.9553527559607,0.0283398714456,0,0.0745762711864407,5.03174603174603,"1480754.77213382",1.4807548,0,0.46897216137,1.01091655669,0,4,5.6353768671625,0.0694006309148265,0.391098710023896,5.2442781571386
"1676",1676,2005,"403",0,17.235301586209,0.0283398714456,0,0.0784883720930233,5.88888888888889,"1724990.3657474",1.7249904,0,0.46802904061,1.25594915887,0,4,8.102215103722,0.0727762803234502,0.589649077629364,7.51256602609263
"1677",1677,2005,"404",0,16.7260025635868,0.0283398714456,0,0.0753012048192771,5.66666666666667,"1658401.39323267",1.6584014,0,0.59301188515,1.064416748,0,4,9.94888374505921,0.0700280112044818,0.696700542371093,9.25218320268811
"1678",1678,2005,"405",0,16.6207476161086,0.0283398714456,0,0.0672782874617737,5.53968253968254,"1316846.45487558",1.3168465,0,0.4960211596,0.82005237975,0,4,8.2674826849819,0.0630372492836676,0.521159366961609,7.74632331802029
"1679",1679,2005,"406",0,17.5602959958748,0.0283398714456,0,0.08,5.57142857142857,"1416391.99590305",1.416392,0,0.60640398996,0.80915657547,0,4,10.6715649501053,0.0740740740740741,0.79048629260039,9.88107865750488
"1680",1680,2005,"407",0,17.9482680783549,0.0283398714456,0,0.0848484848484848,5.68253968253968,"1037868.75767441",1.0378688,0,0.50916974152,0.52808954047,0,4,9.15368100787632,0.0782122905027933,0.715930358157924,8.43775064971839
"1681",1681,2005,"408",0,18.1455194851467,0.24810279940433,0,0.1,5.93650793650794,"913799.174831771",0.9137992,0,0.52325754243,0.39000597136,0,4,9.59154150519236,0.0909090909090909,0.871958318653851,8.71958318653851
"1682",1682,2005,"409",0,18.4270652294818,0.32249963038953,0,0.101156069364162,6.04761904761905,"796275.357485033",0.7962754,0,0.46166792978,0.33413989535,0,4,8.61494504916466,0.0918635170603676,0.791399151498066,7.82354589766659
"1683",1683,2005,"410",0,17.0716657977968,0.32249963038953,0,0.111475409836066,5.38095238095238,"654179.898783747",0.6541799,0,0.34557401058,0.30822139172,0,4,5.9989253019339,0.100294985250738,0.601662124677739,5.39726317725616
"1684",1684,2005,"411",0,16.8508705416208,0.32249963038953,0,0.118421052631579,5.3968253968254,"670113.568462003",0.6701136,0,0.29284760484,0.37687141162,0,4,5.05627796853439,0.105882352941177,0.535370608433054,4.52090736010134
"1685",1685,2005,"412",0,16.7723541066919,0.32249963038953,0,0.114093959731544,5.26984126984127,"594553.720010186",0.5945537,0,0.27129079506,0.32291293323,0,4,4.65432458224697,0.102409638554217,0.476647698181921,4.17767688406505
"1686",1686,2005,"413",0,16.6578638430715,0.306798022014465,0,0.10958904109589,5.14285714285714,"465146.502794847",0.4651465,0,0.22316056835,0.24171250347,0,4,3.79153528067751,0.0987654320987651,0.374472620313827,3.41706266036368
"1687",1687,2005,"414",0,16.5561200547866,0.29415975894393,0,0.111111111111111,5.07936507936508,"550066.795116972",0.5500668,0,0.2965055487,0.25323834867,0,4,4.9834739927877,0.0999999999999999,0.49834739927877,4.48512659350893
"1688",1688,2005,"415",0,16.5263297654673,0.29415975894393,0,0.112280701754386,5.03174603174603,"661462.9720852",0.661463,0,0.24933262241,0.4117426073,0,4,4.24167124534672,0.100946372239748,0.428181324451403,3.81348992089531
"1689",1689,2005,"416",0,16.3935455738448,0.29415975894393,0,0.113879003558719,4.96825396825397,"600504.691885397",0.6005047,0,0.18014084533,0.4200126953,0,4,3.07669799083112,0.10223642172524,0.314550593311808,2.76214739751931
"1690",1690,2005,"417",0,16.5032725122911,0.29415975894393,0,0.121428571428571,4.98412698412698,"792693.708765246",0.7926937,0,0.35918659853,0.43304513976,0,4,6.05513877222713,0.10828025477707,0.655651968967267,5.39948680325986
"1691",1691,2005,"418",0,16.6740441172881,0.29415975894393,0,0.148854961832061,4.77777777777778,"987954.436403705",0.9879544,0,0.62624001388,0.36113952477,0,4,10.5481863349977,0.129568106312292,1.36670852845485,9.18147780654285
"1692",1692,2005,"419",0,17.7236111002352,0.29415975894393,0,0.145985401459854,4.98412698412698,"734296.516860325",0.7342965,0,0.30715848712,0.42671215058,0,4,5.56947911520454,0.127388535031847,0.709487785376375,4.85999132982817
"1693",1693,2005,"420",0,17.1735008638813,0.29415975894393,0,0.150579150579151,4.73015873015873,"668402.900560863",0.6684029,0,0.43904369314,0.22897385179,0,4,7.60727213646844,0.130872483221477,0.995582595041174,6.61168954142726
"1694",1694,2005,"421",0,16.6061068153251,0.29415975894393,0,0.151639344262295,4.46031746031746,"343793.379880287",0.3437934,0,0.20446588441,0.13912973762,0,4,3.43630868668261,0.131672597864769,0.45246769184077,2.98384099484184
"1695",1695,2005,"422",0,16.7184180815918,0.29415975894393,0,0.151020408163265,4.47619047619048,"668999.916106023",0.6689999,0,0.51992676766,0.14868962411,0,4,8.73609157753618,0.131205673758865,1.14622478144978,7.5898667960864
"1696",1696,2005,"423",0,16.0928062747,0.811264425979309,0,0.153191489361702,4.3015873015873,"458285.106054656",0.4582851,0,0.34439294067,0.11362992576,0,4,5.63443279307232,0.132841328413284,0.748485537087097,4.88594725598522
"1697",1697,2005,"424",0,9.220193904478,1.09714052791601,0,0.178082191780822,2.73015873015873,"709559.210632909",0.7095592,0,0.58675436551,0.12239978911,0,4,5.54427879354211,0.151162790697674,0.838088654837761,4.70619013870435
"1698",1698,2005,"425",0,10.1679823144465,1.09714052791601,0,0.177631578947368,2.84126984126984,"549703.135956675",0.5497031,0,0.45112872312,0.09826093847,0,4,4.69487493612949,0.150837988826815,0.708165493159195,3.98670944297029
"1699",1699,2005,"426",0,10.3443126138563,1.09714052791601,0,0.174193548387097,2.88888888888889,"708888.001498366",0.708888,0,0.52202082958,0.18646287665,0,4,5.60452263104464,0.148351648351649,0.831440170539591,4.77308246050505
"1700",1700,2005,"427",0,10.4989521140817,1.33851395478122,0,0.146496815286624,2.85714285714286,"520556.176530025",0.5205562,0,0.33726829531,0.18299083866,0,4,3.78589947320118,0.127777777777778,0.483753821575706,3.30214565162548
"1701",1701,2005,"428",0,10.1612739785735,1.33851395478122,0,0.14,2.71428571428571,"460317.366458926",0.4603174,0,0.27084896934,0.18920574305,0,4,3.00542511167517,0.12280701754386,0.369087294416249,2.63633781725892
"1702",1702,2005,"429",0,9.80905697480759,1.11875102682249,0,0.113636363636364,2.33333333333333,"416709.387607483",0.4167094,0,0.25794863083,0.15852349771,0,4,2.70758114222363,0.102040816326531,0.276283790022821,2.43129735220081
"1703",1703,2005,"430",0,12.3292810183204,1.04435419583729,0,0.105882352941176,2.98412698412698,"259534.496531288",0.2595345,0,0.17543545883,0.08395160502,0,4,2.25066828344296,0.0957446808510634,0.215489516499857,2.0351787669431
"1704",1704,2005,"431",0,13.0220282045396,1.04435419583729,0,0.104395604395604,3.19047619047619,"239091.669426839",0.2390917,0,0.13556933844,0.10338676073,0,4,1.87336014619886,0.0945273631840793,0.177083794914319,1.69627635128454
"1705",1705,2005,"432",0,12.8544867373116,1.48899782974782,0,0.0927835051546392,3.36507936507937,"249407.096508873",0.2494071,0,0.14133057529,0.10793542374,0,4,1.9774476173437,0.0849056603773585,0.167896495812201,1.80955112153149
"1706",1706,2005,"433",0,12.4576054471293,1.48899782974782,0,0.0994475138121547,3.15873015873016,"143496.725547257",0.1434967,0,0.08202370084,0.06139188789,0,4,1.11323129021042,0.0904522613065327,0.100694287556721,1.0125370026537
"1707",1707,2005,"434",0,13.062200905937,1.48899782974782,0,0.110497237569061,3.19047619047619,"176625.200231983",0.1766252,0,0.12100101814,0.0555241091,0,4,1.66321488671619,0.0995024875621893,0.165494018578726,1.49772086813746
"1708",1708,2005,"435",0,13.062200905937,1.48899782974782,0,0.110497237569061,3.19047619047619,"222191.663278957",0.2221917,0,0.15027087864,0.0717944524,0,5,2.06977019091889,0.0995024875621893,0.205947282678497,1.86382290824039
"1709",1709,2005,"436",0,13.3019760925083,1.48899782974782,0,0.10989010989011,3.20634920634921,"333241.045684636",0.333241,0,0.25781135864,0.07523972955,0,5,3.54143232301713,0.0990099009900991,0.350636863665062,3.19079545935206
"1710",1710,2005,"437",0,13.2107555033656,1.48899782974782,0,0.111731843575419,3.15873015873016,"194890.431742933",0.1948904,0,0.1290177378,0.06576124008,0,5,1.80234013343378,0.100502512562814,0.181139711902892,1.62120042153088
"1711",1711,2005,"438",0,13.0225016284092,1.48899782974782,0,0.101694915254237,3.0952380952381,"266740.915925555",0.2667409,0,0.15227746567,0.1143103828,0,5,2.15324145656444,0.0923076923076921,0.198760749836717,1.95448070672773
"1712",1712,2005,"439",0,12.7069858768153,1.48899782974782,0,0.0823529411764706,2.92063492063492,"306403.775406403",0.3064038,0,0.10259603081,0.20363112013,0,5,1.60689261046267,0.0760869565217391,0.122263568187377,1.48462904227529
"1713",1713,2005,"440",0,11.9632700364843,1.48899782974782,0,0.0773809523809524,2.87301587301587,"629058.21838176",0.6290582,0,0.27480538611,0.35388942419,0,5,3.81451162610388,0.0718232044198895,0.273970448283704,3.54054117782017
"1714",1714,2005,"441",0,12.9677672254058,1.48899782974782,0,0.0793650793650794,3.23809523809524,"649329.462374981",0.6493295,0,0.31698166488,0.33197317028,0,5,4.60485177496685,0.0735294117647059,0.338592042276975,4.26625973268988
"1715",1715,2005,"442",0,12.7703076459795,1.48899782974782,0,0.0851063829787234,3.23809523809524,"655063.787471794",0.6550638,0,0.226307592,0.42837943906,0,5,3.52787362752974,0.0784313725490196,0.276695970786646,3.25117765674309
"1716",1716,2005,"443",0,13.0661012318454,1.48899782974782,0,0.0880829015544041,3.33333333333333,"381494.891076468",0.3814949,0,0.17319063608,0.2080854659,0,5,2.57276519055614,0.0809523809523809,0.208271467806926,2.36449372274921
"1717",1717,2005,"444",0,13.7743162178155,0.971893162712439,0,0.0904522613065327,3.44444444444444,"496505.859916054",0.4965059,0,0.17876798363,0.31745305178,0,5,2.77093718664806,0.0829493087557604,0.229847324238088,2.54108986240998
"1718",1718,2005,"445",0,13.4220920799328,0.686017060775742,0,0.0913705583756345,3.41269841269841,"634865.292631349",0.6348653,0,0.27948410459,0.35501772809,0,5,3.99480960503213,0.0837209302325581,0.334449176235248,3.66036042879688
"1719",1719,2005,"446",0,12.450686647949,0.686017060775742,0,0.0952380952380952,3.28571428571429,"627292.355093284",0.6272924,0,0.24642845853,0.38050351417,0,5,3.32923542069987,0.0869565217391304,0.289498732234771,3.0397366884651
"1720",1720,2005,"447",0,12.2139003873629,0.686017060775742,0,0.0909090909090909,3.23809523809524,"436518.326750167",0.4365183,0,0.19927094009,0.23699256875,0,5,2.59645635779499,0.0833333333333333,0.216371363149582,2.38008499464541
"1721",1721,2005,"448",0,10.9276131308833,0.444643633910524,0,0.101123595505618,3.11111111111111,"634626.986103821",0.634627,0,0.26259244699,0.37166370342,0,5,3.03476657148001,0.0918367346938776,0.278703052482858,2.75606351899715
"1722",1722,2005,"449",0,10.8233756732715,0.965180001543361,0,0.101604278074866,3.26984126984127,"692787.430840143",0.6927874,0,0.17344100366,0.51894052471,0,5,2.37808815620195,0.0922330097087376,0.219338227999208,2.15874992820274
"1723",1723,2006,"368",0,5.23288360424399,0.217379216265298,0,0.0808080808080808,3.24242424242424,"1526906.38469493",1.5269064,0,0.62722825595,0.89885000443,0,3,3.47760376618236,0.0747663551401869,0.260007758219242,3.21759600796312
"1724",1724,2006,"369",0,5.3800946846596,0.296713922283016,0,0.0754716981132075,3.16666666666667,"1064110.76823465",1.0641108,0,0.64533008461,0.41820507255,0,3,3.59602422545615,0.0701754385964912,0.252352577224993,3.34367164823116
"1725",1725,2006,"370",0,6.80108653535137,0.414551689692257,0,0.0991735537190083,3.41025641025641,"1013541.80981549",1.0135418,0,0.54597915993,0.46701284511,0,3,3.90685247723071,0.0902255639097745,0.35249796787044,3.55435450936027
"1726",1726,2006,"371",0,6.85728730109527,0.475553351998511,0,0.1,3.4047619047619,"927246.37966585",0.9272464,0,0.54641830079,0.38032448471,0,3,3.92781185864427,0.0909090909090909,0.357073805331297,3.57073805331297
"1727",1727,2006,"372",0,7.42015179794876,0.44384979519861,0,0.116788321167883,3.4,"1148043.48519275",1.1480435,0,0.63931682433,0.50810151859,0,3,4.96934863847742,0.104575163398693,0.519670445853846,4.44967819262357
"1728",1728,2006,"373",0,7.72478121279635,0.416109182998697,0,0.120805369127517,3.47916666666667,"949512.775963044",0.9495128,0,0.5498355992,0.39915932046,0,4,4.41345356554971,0.107784431137725,0.475701581915538,3.93775198363417
"1729",1729,2006,"374",0,7.43152451072056,0.391632172234068,0,0.118421052631579,3.33333333333333,"1029706.5317536",1.0297065,0,0.65747870521,0.37166447814,0,4,5.03162487996114,0.105882352941177,0.53276028140765,4.49886459855349
"1730",1730,2006,"375",0,7.84264102644374,0.369874829332175,0,0.130952380952381,3.51851851851852,"842205.602379724",0.8422056,0,0.55797990993,0.28376382943,0,4,4.48099323152947,0.115789473684211,0.518851847861307,3.96214138366816
"1731",1731,2006,"376",0,7.9320454829746,0.350407733051534,0,0.136363636363636,3.50877192982456,"961583.629041063",0.9615836,0,0.65357532586,0.30747918653,0,4,5.29193229598397,0.12,0.635031875518075,4.6569004204659
"1732",1732,2006,"377",0,7.80361198988122,0.332887346398958,0,0.131147540983607,3.45,"907334.596251402",0.9073346,0,0.59248873638,0.31434546035,0,4,4.72819383323301,0.115942028985508,0.5481963864618,4.17999744677121
"1733",1733,2006,"378",0,8.02691229041211,0.317035567999007,0,0.140625,3.47619047619048,"989853.585358083",0.9898536,0,0.60822536815,0.38108114294,0,4,5.00298795954936,0.123287671232877,0.616806734738962,4.3861812248104
"1734",1734,2006,"379",0,8.34665254774206,0.317035567999007,0,0.142131979695431,3.57142857142857,"571102.041105472",0.571102,0,0.2857381012,0.28504751353,0,4,2.47532685072665,0.124444444444444,0.308040674757093,2.16728617596955
"1735",1735,2006,"380",0,10.0561308527781,0.203170264240994,0,0.142241379310345,4.20634920634921,"602477.003247797",0.602477,0,0.23756631622,0.36457666015,0,4,2.46306909849955,0.124528301886793,0.306721812265983,2.15634728623357
"1736",1736,2006,"381",0,11.5140908534332,0.203170264240994,0,0.130769230769231,4.66666666666667,"877448.211025909",0.8774482,0,0.35143684433,0.52552406176,0,4,4.15324661735226,0.115646258503402,0.480307431938697,3.67293918541356
"1737",1737,2006,"382",0,14.0815522319562,0.203170264240994,0,0.127388535031847,5.61904761904762,"650693.020104109",0.650693,0,0.21786129623,0.43246966857,0,4,3.15569019902401,0.112994350282486,0.356575163731526,2.79911503529248
"1738",1738,2006,"383",0,14.7363987003147,0.203170264240994,0,0.128834355828221,5.84126984126984,"811519.64173867",0.8115196,0,0.3795820916,0.43148440653,0,4,5.68133784220754,0.114130434782609,0.648413558078036,5.03292428412951
"1739",1739,2006,"384",0,14.6531624990332,0.203170264240994,0,0.130030959752322,5.79365079365079,"655602.605617475",0.6556026,0,0.36504113784,0.29019418812,0,4,5.40796594148304,0.115068493150685,0.622286491896679,4.78567944958636
"1740",1740,2006,"385",0,14.1724519496958,0.203170264240994,0,0.135313531353135,5.46031746031746,"772422.474554561",0.7724225,0,0.44949006652,0.32249849311,0,4,6.43589847368275,0.119186046511628,0.767069294828466,5.66882917885428
"1741",1741,2006,"386",0,13.3549956137221,0.203170264240994,0,0.144927536231884,5.01587301587302,"633919.368498445",0.6339194,0,0.34935746226,0.28420507095,0,4,4.72340939546693,0.126582278481013,0.597899923476826,4.1255094719901
"1742",1742,2006,"387",0,13.500750594175,0.203170264240994,0,0.136200716845878,5.03174603174603,"893597.320112832",0.8935973,0,0.43504939765,0.45804392194,0,4,5.96655431847324,0.1198738170347,0.715233640700262,5.25132067777298
"1743",1743,2006,"388",0,13.422104952697,0.203170264240994,0,0.133574007220217,4.98412698412698,"764577.982065335",0.764578,0,0.32018139426,0.4439641409,0,4,4.38770858947876,0.117834394904459,0.517022986658326,3.87068560282043
"1744",1744,2006,"389",0,14.4691398350735,0.203170264240994,0,0.12012987012987,5.47619047619048,"895323.613244675",0.8953236,0,0.36106030412,0.53375496723,0,4,5.33267516693851,0.107246376811594,0.571910090367318,4.76076507657119
"1745",1745,2006,"390",0,15.3658404751781,0.147484755265855,0,0.121794871794872,5.55555555555556,"936841.994394377",0.936842,0,0.41265893071,0.52364861019,0,4,6.41808148706661,0.108571428571429,0.696820275738662,5.72126121132795
"1746",1746,2006,"391",0,14.6827436065386,0.060408331522848,0,0.114285714285714,5.57142857142857,"759913.263370231",0.7599133,0,0.34033148711,0.41914633711,0,4,5.02231989735685,0.102564102564102,0.51510973306224,4.50721016429461
"1747",1747,2006,"392",0,14.8629574467334,0,0,0.115625,5.66666666666667,"850789.616905402",0.8507896,0,0.37482558588,0.47547504067,0,4,5.57101673288135,0.103641456582633,0.577388288842045,4.99362844403931
"1748",1748,2006,"393",0,14.2700322714039,0,0,0.107255520504732,5.57142857142857,"887670.997305557",0.887671,0,0.39494201196,0.49221804039,0,4,5.63583525600239,0.096866096866097,0.545921363829291,5.08991389217309
"1749",1749,2006,"394",0,13.8719605348253,0,0,0.102564102564103,5.46031746031746,"1199385.01567616",1.199385,0,0.5292431498,0.66945008166,0,4,7.34164008735223,0.0930232558139538,0.682943263939745,6.65869682341249
"1750",1750,2006,"395",0,13.9015155078715,0,0,0.101910828025478,5.49206349206349,"1351047.81097055",1.3510478,0,0.53994266979,0.81032395696,0,4,7.50602139744723,0.0924855491329482,0.694198510746566,6.81182288670066
"1751",1751,2006,"396",0,13.1952478034078,0,0,0.0939597315436242,5.17460317460317,"1517787.48857287",1.5177875,0,0.88275766731,0.63415255439,0,4,11.6482061705137,0.0858895705521473,1.00045942568829,10.6477467448254
"1752",1752,2006,"397",0,13.7073026014695,0,0,0.084375,5.50793650793651,"937148.68977353",0.9371487,0,0.46130666381,0.4752991955,0,4,6.32327003291803,0.0778097982708934,0.492012365673737,5.83125766724429
"1753",1753,2006,"398",0,13.5732437495526,0,0,0.0886075949367089,5.46031746031746,"1029070.33714906",1.0290703,0,0.55663549601,0.47183844781,0,4,7.55534926699684,0.0813953488372093,0.614970289174162,6.94037897782268
"1754",1754,2006,"399",0,13.2533979962519,0,0,0.0828025477707006,5.3968253968254,"996543.246104762",0.9965432,0,0.48794664918,0.5080170001,0,4,6.46695114252004,0.0764705882352941,0.494531557957415,5.97241958456263
"1755",1755,2006,"400",0,13.3170611279833,0,0,0.0859872611464968,5.41269841269841,"620914.27287364",0.6209143,0,0.15485791199,0.4656930846,0,4,2.06225228012269,0.0791788856304985,0.163286837429069,1.89896544269362
"1756",1756,2006,"401",0,11.5091958656269,0,0,0.0808823529411765,4.66666666666667,"1549382.17093343",1.5493822,0,0.70116728736,0.84731105975,0,4,8.06987164479654,0.0748299319727891,0.603867946209265,7.46600369858728
"1757",1757,2006,"402",0,10.5204020052637,0,0,0.0843373493975904,4.28571428571429,"1480754.77213382",1.4807548,0,0.46897216137,1.01091655669,0,4,4.9337756668898,0.0777777777777778,0.383738107424762,4.55003755946504
"1758",1758,2006,"403",0,16.3591014000173,0,0,0.0792079207920792,5.19047619047619,"1724990.3657474",1.7249904,0,0.46802904061,1.25594915887,0,4,7.6565345334918,0.073394495412844,0.561947488696646,7.09458704479516
"1759",1759,2006,"404",0,15.6623536329732,0,0,0.0804195804195804,4.90476190476191,"1658401.39323267",1.6584014,0,0.59301188515,1.064416748,0,4,9.28796185377539,0.0744336569579288,0.691336966462246,8.59662488731314
"1760",1760,2006,"405",0,17.2275901432785,0,0,0.0993377483443709,5.26984126984127,"1316846.45487558",1.3168465,0,0.4960211596,0.82005237975,0,4,8.54524923998253,0.0903614457831326,0.772161075902036,7.7730881640805
"1761",1761,2006,"406",0,18.9310061275653,0,0,0.10828025477707,5.52380952380952,"1416391.99590305",1.416392,0,0.60640398996,0.80915657547,0,4,11.4798376497128,0.0977011494252873,1.12159333359263,10.3582443161202
"1762",1762,2006,"407",0,19.3369593802587,0,0,0.1125,5.65079365079365,"1037868.75767441",1.0378688,0,0.50916974152,0.52808954047,0,4,9.84579460942906,0.101123595505618,0.995642151515299,8.85015245791377
"1763",1763,2006,"408",0,19.5830635644453,0.131857756775238,0,0.126888217522659,5.92063492063492,"913799.174831771",0.9137992,0,0.52325754243,0.39000597136,0,4,10.2984110264946,0.11260053619303,1.1596066035195,9.1388044229751
"1764",1764,2006,"409",0,20.174671049646,0.131857756775238,0,0.129411764705882,6.09523809523809,"796275.357485033",0.7962754,0,0.46166792978,0.33413989535,0,4,9.35805755453253,0.114583333333333,1.07227742812352,8.28578012640902
"1765",1765,2006,"410",0,19.4410495762871,0.131857756775238,0,0.150159744408946,5.71428571428571,"654179.898783747",0.6541799,0,0.34557401058,0.30822139172,0,4,6.75896285326448,0.130555555555556,0.882420150287309,5.87654270297717
"1766",1766,2006,"411",0,19.918938813465,0.131857756775238,0,0.163522012578616,5.87301587301587,"670113.568462003",0.6701136,0,0.29284760484,0.37687141162,0,4,5.88290694140667,0.14054054054054,0.82678692149499,5.05612001991168
"1767",1767,2006,"412",0,20.0767656755443,0.131857756775238,0,0.167192429022082,5.87301587301587,"594553.720010186",0.5945537,0,0.27129079506,0.32291293323,0,4,5.48922029736115,0.143243243243243,0.786293718270651,4.7029265790905
"1768",1768,2006,"413",0,19.7656725995409,0.131857756775238,0,0.165584415584416,5.6984126984127,"465146.502794847",0.4651465,0,0.22316056835,0.24171250347,0,4,4.44279039962565,0.142061281337048,0.631148496882754,3.8116419027429
"1769",1769,2006,"414",0,19.6300142151609,0.131857756775238,0,0.167763157894737,5.63492063492063,"550066.795116972",0.5500668,0,0.2965055487,0.25323834867,0,4,5.85379957644018,0.143661971830986,0.840968389854786,5.01283118658539
"1770",1770,2006,"415",0,19.7944979352674,0.131857756775238,0,0.169934640522876,5.68253968253968,"661462.9720852",0.661463,0,0.24933262241,0.4117426073,0,4,4.98970553605692,0.145251396648045,0.724761697974748,4.26494383808217
"1771",1771,2006,"416",0,19.9081562878631,0.131857756775238,0,0.171521035598705,5.74603174603175,"600504.691885397",0.6005047,0,0.18014084533,0.4200126953,0,4,3.64165403447679,0.146408839779005,0.53317034206428,3.10848369241251
"1772",1772,2006,"417",0,20.1434736315587,0.131857756775238,0,0.176282051282051,5.82539682539683,"792693.708765246",0.7926937,0,0.35918659853,0.43304513976,0,4,7.29236613700949,0.149863760217983,1.09286141017853,6.19950472683096
"1773",1773,2006,"418",0,20.2905588191754,0.131857756775238,0,0.191275167785235,5.63492063492063,"987954.436403705",0.9879544,0,0.62624001388,0.36113952477,0,4,12.7543788841724,0.16056338028169,2.04788618703613,10.7064926971363
"1774",1774,2006,"419",0,21.3383946505141,0.131857756775238,0,0.185897435897436,5.87301587301587,"734296.516860325",0.7342965,0,0.30715848712,0.42671215058,0,4,6.61053432538563,0.156756756756757,1.03624592127667,5.57428840410896
"1775",1775,2006,"420",0,21.0633395323372,0.131857756775238,0,0.186885245901639,5.74603174603175,"668402.900560863",0.6684029,0,0.43904369314,0.22897385179,0,4,9.2779183565963,0.157458563535911,1.46088769703312,7.81703065956318
"1776",1776,2006,"421",0,20.6040163371011,0.131857756775238,0,0.185185185185185,5.58730158730159,"343793.379880287",0.3437934,0,0.20446588441,0.13912973762,0,4,4.23116375786677,0.15625,0.661119337166681,3.57004442070008
